date,ITUB4
2010-12-13,38.5001
2010-12-10,38.3901
2010-12-09,38.3901
2010-12-08,38.9301
2010-12-07,39.2999
2010-12-06,39.1699
2010-12-03,39.53
2010-12-02,40.15
2010-12-01,40.0099
2010-11-30,39.2498
2010-11-29,39.6
2010-11-26,40.1
2010-11-25,40.4704
2010-11-24,40.5401
2010-11-23,40.19
2010-11-22,41.2803
2010-11-19,41.9301
2010-11-18,41.51
2010-11-17,41.1001
2010-11-16,41.1499
2010-11-12,42.0001
2010-11-11,42.0001
2010-11-10,42.8504
2010-11-09,42.36
2010-11-08,43.5299
2010-11-05,43.4903
2010-11-04,43.2702
2010-11-03,42.1501
2010-11-01,42.2802
2010-10-29,41.5
2010-10-28,41.1401
2010-10-27,41.54
2010-10-26,42.4001
2010-10-25,42.5
2010-10-22,42.3898
2010-10-21,42.01
2010-10-20,42.5502
2010-10-19,42.14
2010-10-18,43.0002
2010-10-15,42.7702
2010-10-14,42.3501
2010-10-13,42.66
2010-10-11,42.17
2010-10-08,42.4901
2010-10-07,41.5799
2010-10-06,41.5
2010-10-05,41.8701
2010-10-04,40.8503
2010-10-01,40.8001
2010-09-30,40.4704
2010-09-29,39.7604
2010-09-28,39.0501
2010-09-27,38.7001
2010-09-24,38.6502
2010-09-23,38.9501
2010-09-22,38.6502
2010-09-21,38.3901
2010-09-20,39.0001
2010-09-17,38.7001
2010-09-16,38.9003
2010-09-15,39.2802
2010-09-14,39.0501
2010-09-13,38.5001
2010-09-10,37.19
2010-09-09,37.2702
2010-09-08,37.4501
2010-09-06,37.4999
2010-09-03,37.85
2010-09-02,37.9002
2010-09-01,38.3099
2010-08-31,37.8202
2010-08-30,36.7501
2010-08-27,37.2001
2010-08-26,35.6901
2010-08-25,36.6002
2010-08-24,36.6201
2010-08-23,37.2602
2010-08-20,37.5199
2010-08-19,37.5999
2010-08-18,38.05
2010-08-17,38.1403
2010-08-16,37.8902
2010-08-13,37.7101
2010-08-12,37.65
2010-08-11,37.4702
2010-08-10,38.3203
2010-08-09,38.5001
2010-08-06,38.3502
2010-08-05,37.9101
2010-08-04,37.8401
2010-08-03,38.5001
2010-08-02,39.7102
2010-07-30,39.5901
2010-07-29,39.4303
2010-07-28,39.4002
2010-07-27,38.5001
2010-07-26,38.5901
2010-07-23,38.5001
2010-07-22,38.1
2010-07-21,37.09
2010-07-20,37.21
2010-07-19,36.9002
2010-07-16,36.07
2010-07-15,37.0003
2010-07-14,37.0801
2010-07-13,37.3501
2010-07-12,37.2299
2010-07-08,37.1003
2010-07-07,36.2901
2010-07-06,34.28
2010-07-05,33.48
2010-07-02,34.3101
2010-07-01,33.99
2010-06-30,32.5001
2010-06-29,33.09
2010-06-28,34.51
2010-06-25,34.6001
2010-06-24,34.35
2010-06-23,35.4701
2010-06-22,35.3
2010-06-21,35.4499
2010-06-18,35.3
2010-06-17,35.1401
2010-06-16,35.3
2010-06-15,35.1902
2010-06-14,34.35
2010-06-11,34.91
2010-06-10,34.4001
2010-06-09,33.4998
2010-06-08,33.8102
2010-06-07,33.2101
2010-06-04,34.2503
2010-06-02,34.9602
2010-06-01,34.0001
2010-05-31,34.6998
2010-05-28,33.79
2010-05-27,33.79
2010-05-26,33.1901
2010-05-25,32.1102
2010-05-24,32.9201
2010-05-21,33.4998
2010-05-20,33.1702
2010-05-19,33.2
2010-05-18,34.9899
2010-05-17,35.9003
2010-05-14,35.9501
2010-05-13,36.5501
2010-05-12,37.1003
2010-05-11,37.1699
2010-05-10,37.6902
2010-05-07,36.1402
2010-05-06,36.2403
2010-05-05,36.6801
2010-05-04,36.8002
2010-05-03,37.7999
2010-04-30,37.6999
2010-04-29,37.7999
2010-04-28,37.1302
2010-04-27,36.2099
2010-04-26,37.4602
2010-04-23,37.9499
2010-04-22,37.9002
2010-04-20,38.2503
2010-04-19,37.9101
2010-04-16,38.3502
2010-04-15,39.5901
2010-04-14,39.6501
2010-04-13,39.4303
2010-04-12,39.5502
2010-04-09,40.1
2010-04-08,39.9802
2010-04-07,38.6
2010-04-06,38.9501
2010-04-05,39.4501
2010-04-01,39.1999
2010-03-31,39.0001
2010-03-30,38.5503
2010-03-29,38.1599
2010-03-26,37.5999
2010-03-25,36.9399
2010-03-24,36.5
2010-03-23,37.2902
2010-03-22,37.5999
2010-03-19,37.0503
2010-03-18,37.2001
2010-03-17,37.4999
2010-03-16,37.85
2010-03-15,37.6103
2010-03-12,37.3902
2010-03-11,38.0001
2010-03-10,37.9002
2010-03-09,37.74
2010-03-08,37.2801
2010-03-05,37.2999
2010-03-04,37.1003
2010-03-03,37.1501
2010-03-02,37.1501
2010-03-01,36.5599
2010-02-26,36.5
2010-02-25,35.6
2010-02-24,35.6102
2010-02-23,36.0102
2010-02-22,36.6201
2010-02-19,37.4001
2010-02-18,38.0001
2010-02-17,37.8797
2010-02-12,37.0801
2010-02-11,37.09
2010-02-10,36.45
2010-02-09,36.2502
2010-02-08,34.6998
2010-02-05,34.8002
2010-02-04,35.71
2010-02-03,37.1401
2010-02-02,37.2999
2010-02-01,36.8099
2010-01-29,36.1301
2010-01-28,36.89
2010-01-27,35.8201
2010-01-26,36.3402
2010-01-22,36.2502
2010-01-21,35.8403
2010-01-20,36.5101
2010-01-19,37.4999
2010-01-18,37.5999
2010-01-15,37.2702
2010-01-14,37.9101
2010-01-13,38.4399
2010-01-12,38.3203
2010-01-11,38.6802
2010-01-08,39.0199
2010-01-07,39.6201
2010-01-06,40.0299
2010-01-05,40.38
2010-01-04,40.1201
2009-12-30,38.6901
2009-12-29,37.9002
2009-12-28,37.9002
2009-12-24,37.87
2009-12-23,37.87
2009-12-22,38.1905
2009-12-21,38.1499
2009-12-18,38.4802
2009-12-17,38.5201
2009-12-16,39.6
2009-12-15,40.1099
2009-12-14,39.7801
2009-12-11,40.0002
2009-12-10,40.0402
2009-12-09,39.8402
2009-12-08,39.85
2009-12-07,40.0501
2009-12-04,39.2999
2009-12-03,39.3502
2009-12-02,39.8
2009-12-01,39.3502
2009-11-30,37.9499
2009-11-27,37.75
2009-11-26,37.5199
2009-11-25,38.7901
2009-11-24,38.0899
2009-11-23,37.8902
2009-11-19,37.09
2009-11-18,38.0001
2009-11-17,38.4802
2009-11-16,38.2503
2009-11-13,37.98
2009-11-12,36.7501
2009-11-11,37.85
2009-11-10,37.8301
2009-11-09,37.3501
2009-11-06,36.5399
2009-11-05,36.7
2009-11-04,36.4002
2009-11-03,35.2601
2009-10-30,33.4998
2009-10-29,35.13
2009-10-28,33.0
2009-10-27,35.3601
2009-10-26,36.3
2009-10-23,36.3502
2009-10-22,36.7
2009-10-21,36.0
2009-10-20,36.3
2009-10-19,37.02
2009-10-16,36.6002
2009-10-15,36.95
2009-10-14,37.1003
2009-10-13,36.1002
2009-10-09,36.0
2009-10-08,35.6499
2009-10-07,35.0502
2009-10-06,36.2
2009-10-05,36.7
2009-10-02,36.0
2009-10-01,35.8499
2009-09-30,35.7
2009-09-29,35.2001
2009-09-28,34.0701
2009-09-25,33.3302
2009-09-24,33.1502
2009-09-23,33.4899
2009-09-22,34.05
2009-09-21,33.9001
2009-09-18,34.1499
2009-09-17,33.9501
2009-09-16,33.9401
2009-09-15,33.4899
2009-09-14,33.0
2009-09-11,32.9399
2009-09-10,32.5904
2009-09-09,32.4
2009-09-08,32.0
2009-09-04,31.5901
2009-09-03,30.81
2009-09-02,30.9599
2009-09-01,31.0499
2009-08-31,31.98
2009-08-28,35.4001
2009-08-27,35.4301
2009-08-26,35.7003
2009-08-25,34.9403
2009-08-24,34.5101
2009-08-21,34.4001
2009-08-20,34.6499
2009-08-19,34.2001
2009-08-18,33.7503
2009-08-17,32.6003
2009-08-14,33.4002
2009-08-13,33.92
2009-08-12,34.3401
2009-08-11,34.6001
2009-08-10,36.0802
2009-08-07,35.7099
2009-08-06,34.6998
2009-08-05,34.9899
2009-08-04,34.2999
2009-08-03,34.0001
2009-07-31,33.6003
2009-07-30,33.76
2009-07-29,33.4501
2009-07-28,33.9001
2009-07-27,33.9501
2009-07-24,34.0903
2009-07-23,33.99
2009-07-22,32.6901
2009-07-21,32.6003
2009-07-20,32.5702
2009-07-17,31.2503
2009-07-16,31.4001
2009-07-15,30.92
2009-07-14,29.6802
2009-07-13,30.0002
2009-07-10,30.0002
2009-07-09,30.3501
2009-07-08,30.3501
2009-07-07,30.5102
2009-07-06,31.0001
2009-07-03,30.8002
2009-07-02,31.04
2009-07-01,31.1101
2009-06-30,31.0999
2009-06-29,31.5205
2009-06-26,30.91
2009-06-25,30.43
2009-06-24,29.7498
2009-06-23,29.7498
2009-06-22,30.3801
2009-06-19,30.6002
2009-06-18,30.1399
2009-06-17,30.5599
2009-06-16,30.7302
2009-06-15,30.92
2009-06-12,32.0201
2009-06-10,31.5205
2009-06-09,31.4001
2009-06-08,31.8001
2009-06-05,31.7302
2009-06-04,32.0
2009-06-03,31.6004
2009-06-02,32.3697
2009-06-01,32.7801
2009-05-29,31.9003
2009-05-28,32.0
2009-05-27,31.6902
2009-05-26,31.5502
2009-05-25,30.3999
2009-05-22,30.3801
2009-05-21,29.99
2009-05-20,30.0302
2009-05-19,29.4502
2009-05-18,29.7601
2009-05-15,28.3901
2009-05-14,28.7
2009-05-13,28.3301
2009-05-12,29.1003
2009-05-11,29.5801
2009-05-08,30.3702
2009-05-07,30.02
2009-05-06,32.4801
2009-05-05,32.8501
2009-05-04,32.0601
2009-04-30,30.3999
2009-04-29,30.0804
2009-04-28,28.2
2009-04-27,27.5999
2009-04-24,28.5901
2009-04-23,27.8999
2009-04-22,26.8101
2009-04-20,27.2801
2009-04-17,28.3
2009-04-16,28.4899
2009-04-15,27.6899
2009-04-14,27.6899
2009-04-13,29.0502
2009-04-09,29.2501
2009-04-08,28.3
2009-04-07,28.34
2009-04-06,28.2799
2009-04-03,28.0002
2009-04-02,27.2999
2009-04-01,26.0501
2009-03-31,25.6502
2009-03-30,25.8298
2009-03-27,26.6
2009-03-26,26.7
2009-03-25,25.8801
2009-03-24,25.7901
2009-03-23,26.7505
2009-03-20,24.3998
2009-03-19,24.7601
2009-03-18,25.4099
2009-03-17,24.6401
2009-03-16,24.11
2009-03-13,24.0001
2009-03-12,23.8501
2009-03-11,23.2498
2009-03-10,23.2
2009-03-09,22.0399
2009-03-06,22.3001
2009-03-05,22.0
2009-03-04,22.1598
2009-03-03,20.9001
2009-03-02,20.9999
2009-02-27,22.2003
2009-02-26,22.6001
2009-02-25,22.5501
2009-02-20,22.8
2009-02-19,23.4804
2009-02-18,23.7003
2009-02-17,23.9001
2009-02-16,25.3998
2009-02-13,25.5001
2009-02-12,24.48
2009-02-11,24.7002
2009-02-10,24.75
2009-02-09,25.7499
2009-02-06,26.1502
2009-02-05,24.4103
2009-02-04,23.4104
2009-02-03,22.9901
2009-02-02,22.66
2009-01-30,23.5002
2009-01-29,23.7003
2009-01-28,24.48
2009-01-27,22.7898
2009-01-26,23.1197
2009-01-23,23.2703
2009-01-22,22.7499
2009-01-21,23.4002
2009-01-20,22.6402
2009-01-19,24.3002
2009-01-16,23.9503
2009-01-15,24.8002
2009-01-14,24.3602
2009-01-13,26.3399
2009-01-12,27.3401
2009-01-09,28.55
2009-01-08,28.5802
2009-01-07,28.4099
2009-01-06,30.1399
2009-01-05,28.9498
2009-01-02,28.88
2008-12-30,26.0999
2008-12-29,25.9001
2008-12-26,25.9001
2008-12-23,26.0103
2008-12-22,27.4602
2008-12-19,28.8001
2008-12-18,29.9
2008-12-17,30.4999
2008-12-16,29.8
2008-12-15,28.0002
2008-12-12,30.0002
2008-12-11,28.83
2008-12-10,29.7002
2008-12-09,29.6502
2008-12-08,29.9099
2008-12-05,27.1999
2008-12-04,26.9302
2008-12-03,26.7
2008-12-02,26.4402
2008-12-01,25.7901
2008-11-28,26.6401
2008-11-27,26.3799
2008-11-26,26.5002
2008-11-25,24.6898
2008-11-24,23.6002
2008-11-21,20.76
2008-11-19,22.5603
2008-11-18,23.7999
2008-11-17,25.7704
2008-11-14,25.81
2008-11-13,26.16
2008-11-12,23.96
2008-11-11,25.7499
2008-11-10,26.0
2008-11-07,25.2001
2008-11-06,24.3098
2008-11-05,25.9098
2008-11-04,28.4
2008-11-03,27.09
2008-10-31,23.3003
2008-10-30,23.8401
2008-10-29,21.5601
2008-10-28,19.0501
2008-10-27,17.5001
2008-10-24,17.5001
2008-10-23,19.5898
2008-10-22,21.35
2008-10-21,24.3002
2008-10-20,24.7104
2008-10-17,23.06
2008-10-16,24.5002
2008-10-15,26.0901
2008-10-14,29.3102
2008-10-13,28.2401
2008-10-10,22.8901
2008-10-09,23.75
2008-10-08,25.0001
2008-10-07,25.6997
2008-10-06,26.5498
2008-10-03,27.8698
2008-10-02,30.0002
2008-10-01,31.9003
2008-09-30,31.9003
2008-09-29,29.0598
2008-09-26,30.89
2008-09-25,31.0001
2008-09-24,29.8
2008-09-23,30.0002
2008-09-22,30.4999
2008-09-19,32.0
2008-09-18,29.4999
2008-09-17,27.68
2008-09-16,29.3102
2008-09-15,28.8499
2008-09-12,30.9001
2008-09-11,30.8497
2008-09-10,30.4501
2008-09-09,30.1
2008-09-08,31.0001
2008-09-05,30.6899
2008-09-04,30.1
2008-09-03,31.1301
2008-09-02,30.8002
2008-09-01,30.4603
2008-08-29,30.7501
2008-08-28,31.65
2008-08-27,30.5302
2008-08-26,30.1998
2008-08-25,30.5503
2008-08-22,31.5502
2008-08-21,31.27
2008-08-20,31.5
2008-08-19,30.2402
2008-08-18,30.3801
2008-08-15,31.3002
2008-08-14,31.8001
2008-08-13,31.02
2008-08-12,31.65
2008-08-11,31.9403
2008-08-08,32.7099
2008-08-07,33.2
2008-08-06,33.81
2008-08-05,33.2
2008-08-04,31.8001
2008-08-01,32.8501
2008-07-31,33.5
2008-07-30,33.4002
2008-07-29,32.7003
2008-07-28,31.6004
2008-07-25,32.1001
2008-07-24,32.9002
2008-07-23,34.2999
2008-07-22,34.2902
2008-07-21,33.81
2008-07-18,34.5902
2008-07-17,33.5599
2008-07-16,33.2
2008-07-15,30.39
2008-07-14,31.1497
2008-07-11,31.2001
2008-07-10,31.6902
2008-07-08,31.5901
2008-07-07,31.1101
2008-07-04,31.2799
2008-07-03,30.91
2008-07-02,32.0499
2008-07-01,32.1298
2008-06-30,32.6003
2008-06-27,32.5001
2008-06-26,32.3201
2008-06-25,34.2001
2008-06-24,33.2999
2008-06-23,34.2999
2008-06-20,34.2999
2008-06-19,35.7501
2008-06-18,35.9504
2008-06-17,37.2504
2008-06-16,36.3
2008-06-13,36.2099
2008-06-12,35.7997
2008-06-11,35.0001
2008-06-10,35.5
2008-06-09,36.7398
2008-06-06,37.59
2008-06-05,38.5001
2008-06-04,37.2298
2008-06-03,37.4999
2008-06-02,38.6
2008-05-30,50.4602
2008-05-29,48.5003
2008-05-28,48.8499
2008-05-27,47.1998
2008-05-26,45.8999
2008-05-23,45.8502
2008-05-21,46.0
2008-05-20,47.1998
2008-05-19,47.9599
2008-05-16,46.98
2008-05-15,46.95
2008-05-14,45.8999
2008-05-13,46.3
2008-05-12,47.2104
2008-05-09,46.9002
2008-05-08,47.25
2008-05-07,46.6501
2008-05-06,47.61
2008-05-05,49.7504
2008-05-02,49.0999
2008-04-30,47.4301
2008-04-29,43.7501
2008-04-28,44.6103
2008-04-25,43.9001
2008-04-24,43.2003
2008-04-23,43.15
2008-04-22,43.7999
2008-04-18,44.29
2008-04-17,43.5003
2008-04-16,42.0001
2008-04-15,40.0002
2008-04-14,39.8099
2008-04-11,40.5503
2008-04-10,41.11
2008-04-09,41.3002
2008-04-08,42.3
2008-04-07,41.7503
2008-04-04,41.2499
2008-04-03,41.5
2008-04-02,41.32
2008-04-01,41.2499
2008-03-31,40.0099
2008-03-28,39.1501
2008-03-27,39.5002
2008-03-26,40.5801
2008-03-25,41.0002
2008-03-24,39.1001
2008-03-20,39.8504
2008-03-19,39.4004
2008-03-18,41.0002
2008-03-17,41.8
2008-03-14,41.8
2008-03-13,42.2003
2008-03-12,41.4103
2008-03-11,42.9
2008-03-10,41.1599
2008-03-07,41.6001
2008-03-06,42.8101
2008-03-05,44.1002
2008-03-04,42.41
2008-03-03,43.3402
2008-02-29,42.5999
2008-02-28,44.4202
2008-02-27,44.6302
2008-02-26,44.0101
2008-02-25,42.8002
2008-02-22,42.4801
2008-02-21,41.5
2008-02-20,41.8
2008-02-19,40.8103
2008-02-18,41.9503
2008-02-15,40.6999
2008-02-14,40.0802
2008-02-13,41.6403
2008-02-12,39.6102
2008-02-11,37.32
2008-02-08,36.4504
2008-02-07,36.6901
2008-02-06,36.8102
2008-02-01,38.4502
2008-01-31,39.5303
2008-01-30,40.8503
2008-01-29,41.1002
2008-01-28,40.66
2008-01-24,40.8701
2008-01-23,37.8002
2008-01-22,38.1
2008-01-21,38.1
2008-01-18,39.0499
2008-01-17,39.9501
2008-01-16,40.7501
2008-01-15,41.4002
2008-01-14,43.2003
2008-01-11,43.03
2008-01-10,44.2101
2008-01-09,43.4
2008-01-08,43.4
2008-01-07,43.0003
2008-01-04,43.0003
2008-01-03,42.7004
2008-01-02,43.5201
2007-12-28,45.5001
2007-12-27,46.7501
2007-12-26,47.5002
2007-12-21,46.5104
2007-12-20,46.55
2007-12-19,46.99
2007-12-18,46.2002
2007-12-17,44.5103
2007-12-14,46.6501
2007-12-13,47.3004
2007-12-12,49.0003
2007-12-11,49.3
2007-12-10,50.0999
2007-12-07,50.39
2007-12-06,49.8802
2007-12-05,49.5099
2007-12-04,49.2003
2007-12-03,49.2003
2007-11-30,49.4999
2007-11-29,46.7501
2007-11-28,46.4
2007-11-27,43.6503
2007-11-26,41.8
2007-11-23,42.0001
2007-11-22,41.5
2007-11-21,41.8503
2007-11-19,44.1999
2007-11-16,46.7501
2007-11-14,45.5001
2007-11-13,45.2004
2007-11-12,43.25
2007-11-09,44.31
2007-11-08,43.8702
2007-11-07,45.3001
2007-11-06,46.6002
2007-11-05,46.3502
2007-11-01,47.61
2007-10-31,49.4
2007-10-30,48.4901
2007-10-29,49.3202
2007-10-26,49.4999
2007-10-25,47.15
2007-10-24,46.9101
2007-10-23,47.41
2007-10-22,46.5005
2007-10-19,45.8099
2007-10-18,47.91
2007-10-17,48.2901
2007-10-16,46.5104
2007-10-15,48.11
2007-10-11,48.1
2007-10-10,49.9901
2007-10-09,50.9999
2007-10-08,49.8901
2007-10-05,49.3099
2007-10-04,46.4501
2007-10-03,46.4
2007-10-02,47.9997
2007-10-01,47.4001
2007-09-28,92.1501
2007-09-27,93.0005
2007-09-26,90.0999
2007-09-25,86.6999
2007-09-24,86.6102
2007-09-21,85.4004
2007-09-20,84.9003
2007-09-19,85.6603
2007-09-18,84.5005
2007-09-17,79.9999
2007-09-14,81.6004
2007-09-13,81.5697
2007-09-12,79.82
2007-09-11,79.9999
2007-09-10,79.4003
2007-09-06,82.2103
2007-09-05,82.52
2007-09-04,84.8506
2007-09-03,86.0005
2007-08-31,86.0005
2007-08-30,81.7003
2007-08-29,81.5004
2007-08-28,81.74
2007-08-27,84.5005
2007-08-24,84.4902
2007-08-23,83.08
2007-08-22,83.2998
2007-08-21,81.2503
2007-08-20,79.2003
2007-08-17,78.0007
2007-08-16,75.4301
2007-08-15,76.3104
2007-08-14,79.8798
2007-08-13,80.8602
2007-08-10,82.5099
2007-08-09,82.1
2007-08-08,84.0002
2007-08-07,83.0003
2007-08-06,84.7901
2007-08-03,85.0001
2007-08-02,86.99
2007-08-01,86.0005
2007-07-31,86.4501
2007-07-30,86.0005
2007-07-27,83.5005
2007-07-26,86.2003
2007-07-25,88.5999
2007-07-24,88.9101
2007-07-23,93.2999
2007-07-20,92.1802
2007-07-19,94.3
2007-07-18,93.1002
2007-07-17,92.8903
2007-07-16,92.7
2007-07-13,90.7506
2007-07-12,91.4
2007-07-11,87.7004
2007-07-10,85.8003
2007-07-06,85.9805
2007-07-05,85.9805
2007-07-04,86.3903
2007-07-03,86.6999
2007-07-02,86.5603
2007-06-29,86.0005
2007-06-28,84.9003
2007-06-27,85.0001
2007-06-26,85.0102
2007-06-25,86.1501
2007-06-22,86.1002
2007-06-21,86.4998
2007-06-20,86.4998
2007-06-19,87.2797
2007-06-18,86.6999
2007-06-15,87.0499
2007-06-14,86.0005
2007-06-13,85.1003
2007-06-12,83.5005
2007-06-11,85.5003
2007-06-08,84.0101
2007-06-06,84.2001
2007-06-05,86.0005
2007-06-04,86.49
2007-06-01,87.4001
2007-05-31,84.3502
2007-05-30,85.7
2007-05-29,85.4004
2007-05-28,86.0005
2007-05-25,85.5003
2007-05-24,85.0001
2007-05-23,87.4001
2007-05-22,88.3997
2007-05-21,89.1498
2007-05-18,89.3
2007-05-17,86.5503
2007-05-16,85.1997
2007-05-15,82.8401
2007-05-14,83.0003
2007-05-11,84.9003
2007-05-10,83.7698
2007-05-09,86.3
2007-05-08,84.0002
2007-05-07,83.4002
2007-05-04,83.2899
2007-05-03,82.3499
2007-05-02,80.4002
2007-04-30,78.2004
2007-04-27,79.9402
2007-04-26,79.7602
2007-04-25,79.45
2007-04-24,78.0007
2007-04-23,79.2604
2007-04-20,79.9503
2007-04-19,78.8003
2007-04-18,78.0602
2007-04-17,79.2204
2007-04-16,77.2504
2007-04-13,75.0998
2007-04-12,74.1002
2007-04-11,73.5002
2007-04-10,75.0004
2007-04-09,74.7198
2007-04-05,74.1797
2007-04-04,73.6101
2007-04-03,72.79
2007-04-02,70.6002
2007-03-30,71.8997
2007-03-29,71.6202
2007-03-28,71.2998
2007-03-27,73.8503
2007-03-26,74.9
2007-03-23,74.6902
2007-03-22,75.0503
2007-03-21,75.2502
2007-03-20,72.5002
2007-03-19,71.8997
2007-03-16,69.2505
2007-03-15,70.6002
2007-03-14,70.5001
2007-03-13,70.1005
2007-03-12,72.9999
2007-03-09,72.7003
2007-03-08,71.9901
2007-03-07,70.9001
2007-03-06,71.8997
2007-03-05,68.0004
2007-03-02,69.2505
2007-03-01,71.8003
2007-02-28,72.79
2007-02-27,71.7505
2007-02-26,75.8002
2007-02-23,75.3
2007-02-22,76.9005
2007-02-21,75.79
2007-02-16,76.7998
2007-02-15,77.5997
2007-02-14,78.1498
2007-02-13,76.4002
2007-02-12,76.5003
2007-02-09,77.35
2007-02-08,79.2498
2007-02-07,78.71
2007-02-06,78.7504
2007-02-05,79.2398
2007-02-02,79.2003
2007-02-01,78.5001
2007-01-31,78.5001
2007-01-30,78.3805
2007-01-29,77.8503
2007-01-26,79.7005
2007-01-24,79.3903
2007-01-23,78.5001
2007-01-22,78.8003
2007-01-19,79.0
2007-01-18,77.35
2007-01-17,77.8503
2007-01-16,77.3002
2007-01-15,76.8704
2007-01-12,76.5003
2007-01-11,76.2002
2007-01-10,75.0102
2007-01-09,74.9805
2007-01-08,76.62
2007-01-05,75.0004
2007-01-04,78.0007
2007-01-03,78.7504
2007-01-02,78.2802
2006-12-28,77.4002
2006-12-27,76.9998
2006-12-26,75.6003
2006-12-22,74.8003
2006-12-21,75.6003
2006-12-20,75.4003
2006-12-19,74.7001
2006-12-18,74.9
2006-12-15,75.3
2006-12-14,74.9607
2006-12-13,74.0005
2006-12-12,73.7998
2006-12-11,73.8603
2006-12-08,73.5702
2006-12-07,73.3999
2006-12-06,74.7001
2006-12-05,73.8603
2006-12-04,73.5798
2006-12-01,71.3505
2006-11-30,72.2
2006-11-29,72.9702
2006-11-28,71.1704
2006-11-27,70.9001
2006-11-24,72.2
2006-11-23,73.5002
2006-11-22,74.1002
2006-11-21,72.5002
2006-11-20,73.4804
2006-11-17,73.4804
2006-11-16,72.9999
2006-11-15,73.3002
2006-11-14,73.3002
2006-11-13,71.1704
2006-11-10,70.64
2006-11-09,70.7001
2006-11-08,72.5504
2006-11-07,71.5
2006-11-06,71.5
2006-11-03,70.9001
2006-11-02,70.5001
2006-11-01,70.5001
2006-10-31,70.5001
2006-10-30,71.7604
2006-10-27,73.0101
2006-10-26,73.7998
2006-10-25,74.0005
2006-10-24,73.5002
2006-10-23,73.4506
2006-10-20,71.3505
2006-10-19,72.0003
2006-10-18,71.2998
2006-10-17,71.1
2006-10-16,71.47
2006-10-13,72.1004
2006-10-12,70.6002
2006-10-11,70.6002
2006-10-10,70.6504
2006-10-09,69.8204
2006-10-06,69.75
2006-10-05,70.38
2006-10-04,68.4102
2006-10-03,64.5007
2006-10-02,65.8505
2006-09-29,65.1003
2006-09-28,65.2
2006-09-27,64.2898
2006-09-26,64.1207
2006-09-25,63.4999
2006-09-22,63.2005
2006-09-21,64.0002
2006-09-20,66.0002
2006-09-19,66.48
2006-09-18,67.11
2006-09-15,66.8902
2006-09-14,66.1999
2006-09-13,67.1002
2006-09-12,65.9898
2006-09-11,63.2204
2006-09-08,64.2002
2006-09-07,64.3104
2006-09-06,64.3104
2006-09-05,65.8002
2006-09-04,66.76
2006-09-01,66.8005
2006-08-31,64.5104
2006-08-30,64.4002
2006-08-29,64.0002
2006-08-28,64.24
2006-08-25,61.7004
2006-08-24,62.9
2006-08-23,63.0003
2006-08-22,64.2002
2006-08-21,64.0002
2006-08-18,65.8002
2006-08-17,66.3897
2006-08-16,66.0002
2006-08-15,64.9403
2006-08-14,62.0099
2006-08-11,63.1
2006-08-10,64.5007
2006-08-09,63.7503
2006-08-08,63.7299
2006-08-07,64.9003
2006-08-04,65.41
2006-08-03,63.4999
2006-08-02,64.4103
2006-08-01,64.5007
2006-07-31,66.55
2006-07-28,66.5
2006-07-27,65.7
2006-07-26,66.0002
2006-07-25,66.0504
2006-07-24,65.0001
2006-07-21,62.4901
2006-07-20,62.6603
2006-07-19,62.9903
2006-07-18,58.2
2006-07-17,58.1502
2006-07-14,59.55
2006-07-13,60.6002
2006-07-12,62.2001
2006-07-11,64.0002
2006-07-10,62.6102
2006-07-07,62.9698
2006-07-06,63.6005
2006-07-05,63.6005
2006-07-04,65.2
2006-07-03,65.7
2006-06-30,63.1
2006-06-29,61.8
2006-06-28,58.1
2006-06-27,58.2505
2006-06-26,60.0104
2006-06-23,60.0999
2006-06-22,59.0105
2006-06-21,60.2999
2006-06-20,58.0
2006-06-19,56.8003
2006-06-16,57.0001
2006-06-15,52.6499
2006-06-14,52.6499
2006-06-13,52.64
2006-06-12,54.6002
2006-06-09,57.1005
2006-06-08,56.8003
2006-06-07,57.9403
2006-06-06,60.8001
2006-06-05,62.3997
2006-06-02,64.4002
2006-06-01,63.8999
2006-05-31,60.4998
2006-05-30,61.4
2006-05-29,64.4502
2006-05-26,65.3997
2006-05-25,62.8005
2006-05-24,59.7
2006-05-23,60.4101
2006-05-22,61.0002
2006-05-19,64.0499
2006-05-18,65.3003
2006-05-17,66.5102
2006-05-16,67.6998
2006-05-15,67.0104
2006-05-12,70.3401
2006-05-11,69.8
2006-05-10,72.0003
2006-05-09,73.8503
2006-05-08,73.6605
2006-05-05,71.8799
2006-05-04,69.9402
2006-05-03,69.0003
2006-05-02,68.4904
2006-05-01,65.8002
2006-04-28,65.8002
2006-04-27,65.2
2006-04-26,66.5
2006-04-25,64.9003
2006-04-24,64.7007
2006-04-21,65.2
2006-04-20,65.2
2006-04-19,65.7502
2006-04-18,64.6
2006-04-17,63.6404
2006-04-14,63.0003
2006-04-13,63.0003
2006-04-12,63.4503
2006-04-11,64.2997
2006-04-10,65.2
2006-04-07,67.1499
2006-04-06,68.21
2006-04-05,68.4904
2006-04-04,67.8004
2006-04-03,66.6504
2006-03-31,64.0002
2006-03-30,65.4704
2006-03-29,65.7901
2006-03-28,66.0002
2006-03-27,67.4002
2006-03-24,69.3501
2006-03-23,68.9004
2006-03-22,70.2005
2006-03-21,67.4999
2006-03-20,69.22
2006-03-17,69.4
2006-03-16,69.1502
2006-03-15,69.2
2006-03-14,68.57
2006-03-13,67.2002
2006-03-10,64.6
2006-03-09,63.0003
